sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,brand,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,fabric_care,gallery,gift_message_available,has_options,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,primary_colour,required_options,short_description,size,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
10022-skyblue-m,,Default,simple,Women,"Default Category",base,Adidas,,,,"2015-11-11 21:48:54",,,,,"Full description for ""Liverpool Women's Baggy"" coming soon...",,,,0,,,,,"Full description for ""Liverpool Women's Baggy"" coming soon...","Liverpool Women's Baggy","Liverpool Women's Baggy",,,,,"Liverpool Women's Baggy",,,"Product Info Column",,9.9900,blue,0,"Full description for ""Liverpool Women's Baggy"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:54",liverpool-women-s-baggy,liverpool-women-s-baggy-183.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Women/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023-royalblue-s,,Default,simple,Children,"Default Category",base,Gap,,,,"2015-11-11 21:48:54",,,,,"Full description for ""Real Madrid Children's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Casual"" coming soon...","Real Madrid Children's Casual","Real Madrid Children's Casual",,,,,"Real Madrid Children's Casual",,,"Product Info Column",,14.9900,blue,0,"Full description for ""Real Madrid Children's Casual"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:48:54",real-madrid-children-s-casual,real-madrid-children-s-casual.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023-royalblue-m,,Default,simple,Children,"Default Category",base,Gap,,,,"2015-11-11 21:48:54",,,,,"Full description for ""Real Madrid Children's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Casual"" coming soon...","Real Madrid Children's Casual","Real Madrid Children's Casual",,,,,"Real Madrid Children's Casual",,,"Product Info Column",,14.9900,blue,0,"Full description for ""Real Madrid Children's Casual"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:54",real-madrid-children-s-casual,real-madrid-children-s-casual-185.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023-royalblue-l,,Default,simple,Children,"Default Category",base,Gap,,,,"2015-11-11 21:48:54",,,,,"Full description for ""Real Madrid Children's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Casual"" coming soon...","Real Madrid Children's Casual","Real Madrid Children's Casual",,,,,"Real Madrid Children's Casual",,,"Product Info Column",,14.9900,blue,0,"Full description for ""Real Madrid Children's Casual"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:48:54",real-madrid-children-s-casual,real-madrid-children-s-casual-186.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023-brightwhite-s,,Default,simple,Children,"Default Category",base,Gap,,,,"2015-11-11 21:48:54",,,,,"Full description for ""Real Madrid Children's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Casual"" coming soon...","Real Madrid Children's Casual","Real Madrid Children's Casual",,,,,"Real Madrid Children's Casual",,,"Product Info Column",,14.9900,white,0,"Full description for ""Real Madrid Children's Casual"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:48:54",real-madrid-children-s-casual,real-madrid-children-s-casual-187.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023-brightwhite-m,,Default,simple,Children,"Default Category",base,Gap,,,,"2015-11-11 21:48:54",,,,,"Full description for ""Real Madrid Children's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Casual"" coming soon...","Real Madrid Children's Casual","Real Madrid Children's Casual",,,,,"Real Madrid Children's Casual",,,"Product Info Column",,14.9900,white,0,"Full description for ""Real Madrid Children's Casual"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:54",real-madrid-children-s-casual,real-madrid-children-s-casual-188.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023-brightwhite-l,,Default,simple,Children,"Default Category",base,Gap,,,,"2015-11-11 21:48:55",,,,,"Full description for ""Real Madrid Children's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Casual"" coming soon...","Real Madrid Children's Casual","Real Madrid Children's Casual",,,,,"Real Madrid Children's Casual",,,"Product Info Column",,14.9900,white,0,"Full description for ""Real Madrid Children's Casual"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:48:55",real-madrid-children-s-casual,real-madrid-children-s-casual-189.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023-pureblack-s,,Default,simple,Children,"Default Category",base,Gap,,,,"2015-11-11 21:48:55",,,,,"Full description for ""Real Madrid Children's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Casual"" coming soon...","Real Madrid Children's Casual","Real Madrid Children's Casual",,,,,"Real Madrid Children's Casual",,,"Product Info Column",,14.9900,black,0,"Full description for ""Real Madrid Children's Casual"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:48:55",real-madrid-children-s-casual,real-madrid-children-s-casual-190.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023-pureblack-m,,Default,simple,Children,"Default Category",base,Gap,,,,"2015-11-11 21:48:55",,,,,"Full description for ""Real Madrid Children's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Casual"" coming soon...","Real Madrid Children's Casual","Real Madrid Children's Casual",,,,,"Real Madrid Children's Casual",,,"Product Info Column",,14.9900,black,0,"Full description for ""Real Madrid Children's Casual"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:55",real-madrid-children-s-casual,real-madrid-children-s-casual-191.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023-pureblack-l,,Default,simple,Children,"Default Category",base,Gap,,,,"2015-11-11 21:48:55",,,,,"Full description for ""Real Madrid Children's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Casual"" coming soon...","Real Madrid Children's Casual","Real Madrid Children's Casual",,,,,"Real Madrid Children's Casual",,,"Product Info Column",,14.9900,black,0,"Full description for ""Real Madrid Children's Casual"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:48:55",real-madrid-children-s-casual,real-madrid-children-s-casual-192.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10024-skyblue-xs,,Default,simple,Children,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:55",,,,,"Full description for ""Real Madrid Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Official"" coming soon...","Real Madrid Children's Official","Real Madrid Children's Official",,,,,"Real Madrid Children's Official",,,"Product Info Column",,19.9900,blue,0,"Full description for ""Real Madrid Children's Official"" coming soon...",XS,,,,,,1,4,,,"2015-11-11 21:48:55",real-madrid-children-s-official,real-madrid-children-s-official.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10024-skyblue-s,,Default,simple,Children,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:55",,,,,"Full description for ""Real Madrid Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Official"" coming soon...","Real Madrid Children's Official","Real Madrid Children's Official",,,,,"Real Madrid Children's Official",,,"Product Info Column",,19.9900,blue,0,"Full description for ""Real Madrid Children's Official"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:48:55",real-madrid-children-s-official,real-madrid-children-s-official-194.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10024-skyblue-m,,Default,simple,Children,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:56",,,,,"Full description for ""Real Madrid Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Official"" coming soon...","Real Madrid Children's Official","Real Madrid Children's Official",,,,,"Real Madrid Children's Official",,,"Product Info Column",,19.9900,blue,0,"Full description for ""Real Madrid Children's Official"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:56",real-madrid-children-s-official,real-madrid-children-s-official-195.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10024-skyblue-l,,Default,simple,Children,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:56",,,,,"Full description for ""Real Madrid Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Official"" coming soon...","Real Madrid Children's Official","Real Madrid Children's Official",,,,,"Real Madrid Children's Official",,,"Product Info Column",,19.9900,blue,0,"Full description for ""Real Madrid Children's Official"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:48:56",real-madrid-children-s-official,real-madrid-children-s-official-196.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10024-skyblue-xl,,Default,simple,Children,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:56",,,,,"Full description for ""Real Madrid Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Official"" coming soon...","Real Madrid Children's Official","Real Madrid Children's Official",,,,,"Real Madrid Children's Official",,,"Product Info Column",,19.9900,blue,0,"Full description for ""Real Madrid Children's Official"" coming soon...",XL,,,,,,1,4,,,"2015-11-11 21:48:56",real-madrid-children-s-official,real-madrid-children-s-official-197.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10024-offwhite-xs,,Default,simple,Children,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:56",,,,,"Full description for ""Real Madrid Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Official"" coming soon...","Real Madrid Children's Official","Real Madrid Children's Official",,,,,"Real Madrid Children's Official",,,"Product Info Column",,19.9900,white,0,"Full description for ""Real Madrid Children's Official"" coming soon...",XS,,,,,,1,4,,,"2015-11-11 21:48:56",real-madrid-children-s-official,real-madrid-children-s-official-198.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10024-offwhite-s,,Default,simple,Children,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:56",,,,,"Full description for ""Real Madrid Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Official"" coming soon...","Real Madrid Children's Official","Real Madrid Children's Official",,,,,"Real Madrid Children's Official",,,"Product Info Column",,19.9900,white,0,"Full description for ""Real Madrid Children's Official"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:48:56",real-madrid-children-s-official,real-madrid-children-s-official-199.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10024-offwhite-m,,Default,simple,Children,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:56",,,,,"Full description for ""Real Madrid Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Official"" coming soon...","Real Madrid Children's Official","Real Madrid Children's Official",,,,,"Real Madrid Children's Official",,,"Product Info Column",,19.9900,white,0,"Full description for ""Real Madrid Children's Official"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:56",real-madrid-children-s-official,real-madrid-children-s-official-200.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10024-offwhite-l,,Default,simple,Children,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:57",,,,,"Full description for ""Real Madrid Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Official"" coming soon...","Real Madrid Children's Official","Real Madrid Children's Official",,,,,"Real Madrid Children's Official",,,"Product Info Column",,19.9900,white,0,"Full description for ""Real Madrid Children's Official"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:48:57",real-madrid-children-s-official,real-madrid-children-s-official-201.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10024-offwhite-xl,,Default,simple,Children,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:57",,,,,"Full description for ""Real Madrid Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Official"" coming soon...","Real Madrid Children's Official","Real Madrid Children's Official",,,,,"Real Madrid Children's Official",,,"Product Info Column",,19.9900,white,0,"Full description for ""Real Madrid Children's Official"" coming soon...",XL,,,,,,1,4,,,"2015-11-11 21:48:57",real-madrid-children-s-official,real-madrid-children-s-official-202.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10024-darkcharcoal-xs,,Default,simple,Children,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:57",,,,,"Full description for ""Real Madrid Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Official"" coming soon...","Real Madrid Children's Official","Real Madrid Children's Official",,,,,"Real Madrid Children's Official",,,"Product Info Column",,19.9900,black,0,"Full description for ""Real Madrid Children's Official"" coming soon...",XS,,,,,,1,4,,,"2015-11-11 21:48:57",real-madrid-children-s-official,real-madrid-children-s-official-203.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10024-darkcharcoal-s,,Default,simple,Children,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:57",,,,,"Full description for ""Real Madrid Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Official"" coming soon...","Real Madrid Children's Official","Real Madrid Children's Official",,,,,"Real Madrid Children's Official",,,"Product Info Column",,19.9900,black,0,"Full description for ""Real Madrid Children's Official"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:48:57",real-madrid-children-s-official,real-madrid-children-s-official-204.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10024-darkcharcoal-m,,Default,simple,Children,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:57",,,,,"Full description for ""Real Madrid Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Official"" coming soon...","Real Madrid Children's Official","Real Madrid Children's Official",,,,,"Real Madrid Children's Official",,,"Product Info Column",,19.9900,black,0,"Full description for ""Real Madrid Children's Official"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:57",real-madrid-children-s-official,real-madrid-children-s-official-205.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10024-darkcharcoal-l,,Default,simple,Children,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:57",,,,,"Full description for ""Real Madrid Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Official"" coming soon...","Real Madrid Children's Official","Real Madrid Children's Official",,,,,"Real Madrid Children's Official",,,"Product Info Column",,19.9900,black,0,"Full description for ""Real Madrid Children's Official"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:48:57",real-madrid-children-s-official,real-madrid-children-s-official-206.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10024-darkcharcoal-xl,,Default,simple,Children,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:58",,,,,"Full description for ""Real Madrid Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Official"" coming soon...","Real Madrid Children's Official","Real Madrid Children's Official",,,,,"Real Madrid Children's Official",,,"Product Info Column",,19.9900,black,0,"Full description for ""Real Madrid Children's Official"" coming soon...",XL,,,,,,1,4,,,"2015-11-11 21:48:58",real-madrid-children-s-official,real-madrid-children-s-official-207.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10024-darkgrey-xs,,Default,simple,Children,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:58",,,,,"Full description for ""Real Madrid Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Official"" coming soon...","Real Madrid Children's Official","Real Madrid Children's Official",,,,,"Real Madrid Children's Official",,,"Product Info Column",,19.9900,grey,0,"Full description for ""Real Madrid Children's Official"" coming soon...",XS,,,,,,1,4,,,"2015-11-11 21:48:58",real-madrid-children-s-official,real-madrid-children-s-official-208.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10024-darkgrey-s,,Default,simple,Children,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:58",,,,,"Full description for ""Real Madrid Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Official"" coming soon...","Real Madrid Children's Official","Real Madrid Children's Official",,,,,"Real Madrid Children's Official",,,"Product Info Column",,19.9900,grey,0,"Full description for ""Real Madrid Children's Official"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:48:58",real-madrid-children-s-official,real-madrid-children-s-official-209.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10024-darkgrey-m,,Default,simple,Children,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:58",,,,,"Full description for ""Real Madrid Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Official"" coming soon...","Real Madrid Children's Official","Real Madrid Children's Official",,,,,"Real Madrid Children's Official",,,"Product Info Column",,19.9900,grey,0,"Full description for ""Real Madrid Children's Official"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:58",real-madrid-children-s-official,real-madrid-children-s-official-210.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10024-darkgrey-l,,Default,simple,Children,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:58",,,,,"Full description for ""Real Madrid Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Children's Official"" coming soon...","Real Madrid Children's Official","Real Madrid Children's Official",,,,,"Real Madrid Children's Official",,,"Product Info Column",,19.9900,grey,0,"Full description for ""Real Madrid Children's Official"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:48:58",real-madrid-children-s-official,real-madrid-children-s-official-211.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
